Record_ID,Person_ID,Date,Day_of_Week,Is_Weekend,Sleep_Start_DateTime,Wake_DateTime,Sleep_Onset_Latency_Minutes,Number_of_Awakenings,Sleep_Efficiency,Sleep_Duration_Hours,Bedtime_Hour,Wake_Time_Hour,Sleep_Midpoint_Hour,Cross_Midnight_Flag,Daytime_Sleep_Flag,Sleep_Quality_Score,Sleep_Quality_Category
R006454,P0216,2026-01-08,Thursday,False,2026-01-08 23:06,2026-01-09 06:24,8,3,87.0,7.3,23.11,6.4,2.75,True,False,5,Average
R006455,P0216,2026-01-09,Friday,False,2026-01-09 21:11,2026-01-10 05:16,25,0,85.8,8.08,21.2,5.27,1.22,True,False,7,Good
R006456,P0216,2026-01-10,Saturday,True,2026-01-10 22:39,2026-01-11 06:31,20,1,97.1,7.87,22.66,6.52,2.58,True,False,7,Good
R006457,P0216,2026-01-11,Sunday,True,2026-01-11 22:50,2026-01-12 06:51,16,1,86.6,8.02,22.84,6.85,2.83,True,False,5,Average
R006458,P0216,2026-01-12,Monday,False,2026-01-12 23:26,2026-01-13 07:15,25,1,97.0,7.82,23.44,7.25,3.33,True,False,6,Average
R006459,P0216,2026-01-13,Tuesday,False,2026-01-13 23:23,2026-01-14 08:06,14,2,86.2,8.72,23.4,8.1,3.73,True,False,3,Poor
R006460,P0216,2026-01-14,Wednesday,False,2026-01-14 22:39,2026-01-15 07:29,3,1,86.3,8.83,22.66,7.48,3.07,True,False,7,Good
R006461,P0216,2026-01-15,Thursday,False,2026-01-15 22:06,2026-01-16 06:27,16,0,96.0,8.35,22.11,6.45,2.27,True,False,7,Good
R006462,P0216,2026-01-16,Friday,False,2026-01-16 01:24,2026-01-16 09:04,18,2,83.9,7.67,1.4,9.07,5.23,False,False,5,Average
R006463,P0216,2026-01-17,Saturday,True,2026-01-17 23:58,2026-01-18 06:47,12,2,88.4,6.82,23.97,6.78,3.37,True,False,6,Average
R006464,P0216,2026-01-18,Sunday,True,2026-01-18 21:58,2026-01-19 05:55,12,1,95.3,7.95,21.98,5.92,1.93,True,False,6,Average
R006465,P0216,2026-01-19,Monday,False,2026-01-19 22:22,2026-01-20 05:50,10,3,84.7,7.47,22.37,5.83,2.1,True,False,6,Average
R006466,P0216,2026-01-20,Tuesday,False,2026-01-20 00:02,2026-01-20 08:27,11,2,91.2,8.42,0.04,8.45,4.23,False,False,7,Good
R006467,P0216,2026-01-21,Wednesday,False,2026-01-21 23:34,2026-01-22 07:10,16,1,89.7,7.6,23.58,7.17,3.37,True,False,4,Average
R006468,P0216,2026-01-22,Thursday,False,2026-01-22 21:03,2026-01-23 04:37,20,0,92.3,7.57,21.05,4.62,0.83,True,False,5,Average
R006469,P0216,2026-01-23,Friday,False,2026-01-23 21:00,2026-01-24 04:58,26,2,91.7,7.97,21.02,4.97,0.98,True,False,5,Average
R006470,P0216,2026-01-24,Saturday,True,2026-01-24 00:22,2026-01-24 08:05,23,1,89.3,7.72,0.38,8.08,4.22,False,False,7,Good
R006471,P0216,2026-01-25,Sunday,True,2026-01-25 23:30,2026-01-26 07:50,13,0,92.8,8.33,23.5,7.83,3.67,True,False,4,Average
R006472,P0216,2026-01-26,Monday,False,2026-01-26 21:06,2026-01-27 04:55,12,1,89.2,7.82,21.11,4.92,1.0,True,False,7,Good
R006473,P0216,2026-01-27,Tuesday,False,2026-01-27 20:25,2026-01-28 04:31,17,0,95.4,8.1,20.42,4.52,0.47,True,False,6,Average
R006474,P0216,2026-01-28,Wednesday,False,2026-01-28 22:59,2026-01-29 07:17,12,2,92.4,8.3,22.98,7.28,3.13,True,False,5,Average
R006475,P0216,2026-01-29,Thursday,False,2026-01-29 23:02,2026-01-30 07:00,26,2,94.7,7.97,23.05,7.0,3.02,True,False,6,Average
R006476,P0216,2026-01-30,Friday,False,2026-01-30 21:33,2026-01-31 05:50,24,1,89.7,8.28,21.56,5.83,1.68,True,False,5,Average
R006477,P0216,2026-01-31,Saturday,True,2026-01-31 23:21,2026-02-01 07:31,12,0,100.0,8.17,23.36,7.52,3.43,True,False,6,Average
R006478,P0216,2026-02-01,Sunday,True,2026-02-01 00:48,2026-02-01 09:26,7,1,88.0,8.63,0.81,9.43,5.12,False,False,4,Average
R006479,P0216,2026-02-02,Monday,False,2026-02-02 22:26,2026-02-03 05:32,6,1,88.3,7.1,22.44,5.53,1.98,True,False,6,Average
R006480,P0216,2026-02-03,Tuesday,False,2026-02-03 23:49,2026-02-04 07:55,19,0,98.0,8.1,23.82,7.92,3.87,True,False,5,Average
R006481,P0217,2026-01-05,Monday,False,2026-01-05 01:14,2026-01-05 07:57,27,1,92.4,6.72,1.24,7.95,4.58,False,False,5,Average
R006482,P0217,2026-01-06,Tuesday,False,2026-01-06 23:51,2026-01-07 08:01,4,2,92.7,8.17,23.86,8.02,3.93,True,False,5,Average
R006483,P0217,2026-01-07,Wednesday,False,2026-01-07 00:18,2026-01-07 08:07,16,2,88.9,7.82,0.31,8.12,4.2,False,False,7,Good
R006484,P0217,2026-01-08,Thursday,False,2026-01-08 00:18,2026-01-08 09:00,26,0,95.0,8.7,0.31,9.0,4.65,False,False,7,Good
R006485,P0217,2026-01-09,Friday,False,2026-01-09 00:56,2026-01-09 09:12,14,1,90.8,8.27,0.95,9.2,5.07,False,False,6,Average
R006486,P0217,2026-01-10,Saturday,True,2026-01-10 00:50,2026-01-10 08:53,3,0,91.6,8.05,0.84,8.88,4.85,False,False,5,Average
R006487,P0217,2026-01-11,Sunday,True,2026-01-11 01:08,2026-01-11 09:29,17,2,93.1,8.35,1.15,9.48,5.3,False,False,5,Average
R006488,P0217,2026-01-12,Monday,False,2026-01-12 23:48,2026-01-13 07:17,18,0,85.7,7.48,23.8,7.28,3.53,True,False,5,Average
R006489,P0217,2026-01-13,Tuesday,False,2026-01-13 00:28,2026-01-13 08:44,14,0,91.8,8.27,0.48,8.73,4.6,False,False,6,Average
R006490,P0217,2026-01-14,Wednesday,False,2026-01-14 01:36,2026-01-14 10:24,23,0,93.3,8.8,1.61,10.4,6.0,False,False,6,Average
R006491,P0217,2026-01-15,Thursday,False,2026-01-15 00:11,2026-01-15 09:19,11,0,88.7,9.13,0.19,9.32,4.75,False,False,6,Average
R006492,P0217,2026-01-16,Friday,False,2026-01-16 23:40,2026-01-17 07:52,5,3,96.1,8.2,23.67,7.87,3.77,True,False,6,Average
R006493,P0217,2026-01-17,Saturday,True,2026-01-17 00:43,2026-01-17 09:07,4,3,81.7,8.4,0.72,9.12,4.92,False,False,6,Average
R006494,P0217,2026-01-18,Sunday,True,2026-01-18 23:53,2026-01-19 08:36,20,1,90.1,8.72,23.89,8.6,4.23,True,False,6,Average
R006495,P0217,2026-01-19,Monday,False,2026-01-19 23:55,2026-01-20 08:58,15,1,92.6,9.05,23.93,8.97,4.43,True,False,6,Average
R006496,P0217,2026-01-20,Tuesday,False,2026-01-20 00:28,2026-01-20 09:00,11,1,91.0,8.53,0.48,9.0,4.73,False,False,9,Good
R006497,P0217,2026-01-21,Wednesday,False,2026-01-21 23:49,2026-01-22 08:21,16,2,85.1,8.53,23.82,8.35,4.08,True,False,5,Average
R006498,P0217,2026-01-22,Thursday,False,2026-01-22 23:57,2026-01-23 07:45,9,3,81.1,7.8,23.96,7.75,3.85,True,False,8,Good
R006499,P0217,2026-01-23,Friday,False,2026-01-23 00:27,2026-01-23 08:44,19,2,91.9,8.28,0.46,8.73,4.58,False,False,5,Average
R006500,P0217,2026-01-24,Saturday,True,2026-01-24 00:39,2026-01-24 08:56,14,0,95.7,8.28,0.66,8.93,4.78,False,False,7,Good
R006501,P0217,2026-01-25,Sunday,True,2026-01-25 00:37,2026-01-25 09:55,6,1,89.8,9.3,0.63,9.92,5.27,False,False,4,Average
R006502,P0217,2026-01-26,Monday,False,2026-01-26 00:54,2026-01-26 08:04,8,1,84.7,7.17,0.91,8.07,4.48,False,False,6,Average
R006503,P0217,2026-01-27,Tuesday,False,2026-01-27 22:37,2026-01-28 07:38,17,1,88.9,9.02,22.62,7.63,3.12,True,False,7,Good
R006504,P0217,2026-01-28,Wednesday,False,2026-01-28 23:52,2026-01-29 08:32,22,0,99.4,8.67,23.88,8.53,4.2,True,False,10,Good
R006505,P0217,2026-01-29,Thursday,False,2026-01-29 23:57,2026-01-30 08:09,18,2,94.9,8.2,23.95,8.15,4.05,True,False,8,Good
R006506,P0217,2026-01-30,Friday,False,2026-01-30 00:30,2026-01-30 08:58,13,3,89.0,8.47,0.51,8.97,4.73,False,False,8,Good
R006507,P0217,2026-01-31,Saturday,True,2026-01-31 22:35,2026-02-01 07:02,14,2,85.4,8.45,22.59,7.03,2.8,True,False,7,Good
R006508,P0217,2026-02-01,Sunday,True,2026-02-01 01:33,2026-02-01 09:38,11,1,93.1,8.08,1.56,9.63,5.58,False,False,9,Good
R006509,P0217,2026-02-02,Monday,False,2026-02-02 23:42,2026-02-03 08:44,9,1,92.2,9.03,23.7,8.73,4.22,True,False,7,Good
R006510,P0217,2026-02-03,Tuesday,False,2026-02-03 23:39,2026-02-04 07:33,23,3,86.7,7.9,23.65,7.55,3.6,True,False,8,Good
R006511,P0218,2026-01-05,Monday,False,2026-01-05 23:59,2026-01-06 08:16,23,3,90.0,8.28,23.99,8.27,4.12,True,False,6,Average
R006512,P0218,2026-01-06,Tuesday,False,2026-01-06 00:07,2026-01-06 08:11,14,4,74.9,8.07,0.12,8.18,4.15,False,False,5,Average
R006513,P0218,2026-01-07,Wednesday,False,2026-01-07 23:40,2026-01-08 08:13,26,2,89.3,8.55,23.68,8.22,3.93,True,False,6,Average
R006514,P0218,2026-01-08,Thursday,False,2026-01-08 23:45,2026-01-09 07:06,17,2,91.9,7.35,23.77,7.1,3.42,True,False,5,Average
R006515,P0218,2026-01-09,Friday,False,2026-01-09 00:23,2026-01-09 08:43,9,2,92.1,8.33,0.39,8.72,4.55,False,False,5,Average
R006516,P0218,2026-01-10,Saturday,True,2026-01-10 01:50,2026-01-10 09:21,14,2,97.5,7.52,1.85,9.35,5.58,False,False,6,Average
R006517,P0218,2026-01-11,Sunday,True,2026-01-11 01:26,2026-01-11 09:28,13,1,91.6,8.03,1.45,9.47,5.45,False,False,7,Good
R006518,P0218,2026-01-12,Monday,False,2026-01-12 00:55,2026-01-12 09:36,15,4,85.6,8.68,0.93,9.6,5.25,False,False,6,Average
R006519,P0218,2026-01-13,Tuesday,False,2026-01-13 01:31,2026-01-13 09:34,7,4,81.0,8.05,1.52,9.57,5.53,False,False,6,Average
R006520,P0218,2026-01-14,Wednesday,False,2026-01-14 00:18,2026-01-14 07:26,15,1,96.3,7.13,0.3,7.43,3.87,False,False,6,Average
R006521,P0218,2026-01-15,Thursday,False,2026-01-15 00:04,2026-01-15 08:03,17,1,98.2,7.98,0.08,8.05,4.05,False,False,5,Average
R006522,P0218,2026-01-16,Friday,False,2026-01-16 00:25,2026-01-16 08:30,11,2,83.1,8.08,0.42,8.5,4.45,False,False,5,Average
R006523,P0218,2026-01-17,Saturday,True,2026-01-17 01:03,2026-01-17 08:52,20,1,88.8,7.82,1.05,8.87,4.95,False,False,4,Average
R006524,P0218,2026-01-18,Sunday,True,2026-01-18 00:59,2026-01-18 08:50,4,2,90.0,7.85,0.99,8.83,4.9,False,False,6,Average
R006525,P0218,2026-01-19,Monday,False,2026-01-19 23:10,2026-01-20 07:16,24,1,86.5,8.1,23.17,7.27,3.22,True,False,6,Average
R006526,P0218,2026-01-20,Tuesday,False,2026-01-20 01:21,2026-01-20 07:58,18,1,83.7,6.62,1.36,7.97,4.65,False,False,6,Average
R006527,P0218,2026-01-21,Wednesday,False,2026-01-21 00:22,2026-01-21 07:57,27,1,93.2,7.58,0.37,7.95,4.15,False,False,4,Average
R006528,P0218,2026-01-22,Thursday,False,2026-01-22 23:48,2026-01-23 07:43,29,1,91.1,7.92,23.81,7.72,3.75,True,False,7,Good
R006529,P0218,2026-01-23,Friday,False,2026-01-23 03:35,2026-01-23 11:39,25,1,86.5,8.07,3.59,11.65,7.62,False,False,6,Average
R006530,P0218,2026-01-24,Saturday,True,2026-01-24 01:06,2026-01-24 09:40,7,0,95.3,8.57,1.1,9.67,5.38,False,False,6,Average
R006531,P0218,2026-01-25,Sunday,True,2026-01-25 01:29,2026-01-25 09:44,2,0,94.8,8.25,1.49,9.73,5.6,False,False,10,Good
R006532,P0218,2026-01-26,Monday,False,2026-01-26 23:50,2026-01-27 07:29,15,1,90.0,7.65,23.84,7.48,3.65,True,False,8,Good
R006533,P0218,2026-01-27,Tuesday,False,2026-01-27 01:37,2026-01-27 10:09,7,1,97.3,8.53,1.62,10.15,5.88,False,False,6,Average
R006534,P0218,2026-01-28,Wednesday,False,2026-01-28 01:32,2026-01-28 08:45,18,0,95.3,7.22,1.54,8.75,5.13,False,False,6,Average
R006535,P0218,2026-01-29,Thursday,False,2026-01-29 00:34,2026-01-29 08:27,10,0,90.3,7.88,0.57,8.45,4.5,False,False,6,Average
R006536,P0218,2026-01-30,Friday,False,2026-01-30 23:32,2026-01-31 07:14,21,0,96.6,7.7,23.53,7.23,3.38,True,False,5,Average
R006537,P0218,2026-01-31,Saturday,True,2026-01-31 03:04,2026-01-31 11:07,4,1,91.1,8.05,3.07,11.12,7.08,False,False,5,Average
R006538,P0218,2026-02-01,Sunday,True,2026-02-01 02:10,2026-02-01 11:01,14,0,99.2,8.85,2.18,11.02,6.58,False,False,6,Average
R006539,P0218,2026-02-02,Monday,False,2026-02-02 00:35,2026-02-02 05:31,6,2,82.4,4.93,0.6,5.52,3.05,False,False,3,Poor
R006540,P0218,2026-02-03,Tuesday,False,2026-02-03 00:19,2026-02-03 08:53,20,2,91.6,8.57,0.32,8.88,4.6,False,False,7,Good
R006541,P0219,2026-01-05,Monday,False,2026-01-05 23:29,2026-01-06 06:50,10,0,97.3,7.35,23.49,6.83,3.15,True,False,4,Average
R006542,P0219,2026-01-06,Tuesday,False,2026-01-06 22:04,2026-01-07 05:30,16,0,96.2,7.43,22.07,5.5,1.78,True,False,7,Good
R006543,P0219,2026-01-07,Wednesday,False,2026-01-07 22:35,2026-01-08 05:22,6,1,95.2,6.78,22.58,5.37,1.97,True,False,5,Average
R006544,P0219,2026-01-08,Thursday,False,2026-01-08 22:38,2026-01-09 04:14,18,1,87.1,5.6,22.64,4.23,1.43,True,False,7,Good
R006545,P0219,2026-01-09,Friday,False,2026-01-09 23:19,2026-01-10 06:17,16,0,97.6,6.97,23.33,6.28,2.8,True,False,9,Good
R006546,P0219,2026-01-10,Saturday,True,2026-01-10 22:57,2026-01-11 06:22,10,3,91.3,7.42,22.96,6.37,2.65,True,False,6,Average
R006547,P0219,2026-01-11,Sunday,True,2026-01-11 23:13,2026-01-12 06:41,19,2,88.5,7.47,23.22,6.68,2.95,True,False,5,Average
R006548,P0219,2026-01-12,Monday,False,2026-01-12 23:30,2026-01-13 06:39,10,2,90.4,7.15,23.51,6.65,3.07,True,False,7,Good
R006549,P0219,2026-01-13,Tuesday,False,2026-01-13 22:57,2026-01-14 06:02,21,0,98.2,7.08,22.96,6.03,2.48,True,False,6,Average
R006550,P0219,2026-01-14,Wednesday,False,2026-01-14 23:30,2026-01-15 07:03,22,1,93.2,7.55,23.51,7.05,3.27,True,False,8,Good
R006551,P0219,2026-01-15,Thursday,False,2026-01-15 23:21,2026-01-16 06:29,36,0,97.1,7.13,23.36,6.48,2.92,True,False,5,Average
R006552,P0219,2026-01-16,Friday,False,2026-01-16 22:27,2026-01-17 05:06,29,0,94.0,6.65,22.45,5.1,1.77,True,False,4,Average
R006553,P0219,2026-01-17,Saturday,True,2026-01-17 23:24,2026-01-18 06:30,20,1,87.3,7.1,23.4,6.5,2.95,True,False,6,Average
R006554,P0219,2026-01-18,Sunday,True,2026-01-18 22:58,2026-01-19 06:01,24,0,89.3,7.05,22.98,6.02,2.48,True,False,7,Good
R006555,P0219,2026-01-19,Monday,False,2026-01-19 22:55,2026-01-20 06:37,14,0,93.9,7.7,22.93,6.62,2.77,True,False,6,Average
R006556,P0219,2026-01-20,Tuesday,False,2026-01-20 23:20,2026-01-21 03:21,10,1,85.0,4.02,23.35,3.35,1.33,True,False,4,Average
R006557,P0219,2026-01-21,Wednesday,False,2026-01-21 22:45,2026-01-22 06:03,16,1,92.4,7.3,22.76,6.05,2.4,True,False,6,Average
R006558,P0219,2026-01-22,Thursday,False,2026-01-22 00:33,2026-01-22 07:32,31,2,88.1,6.98,0.56,7.53,4.03,False,False,7,Good
R006559,P0219,2026-01-23,Friday,False,2026-01-23 23:26,2026-01-24 05:51,38,6,80.4,6.42,23.45,5.85,2.63,True,False,5,Average
R006560,P0219,2026-01-24,Saturday,True,2026-01-24 23:34,2026-01-25 06:57,16,1,91.8,7.38,23.58,6.95,3.25,True,False,7,Good
R006561,P0219,2026-01-25,Sunday,True,2026-01-25 00:09,2026-01-25 07:01,6,1,88.5,6.87,0.16,7.02,3.58,False,False,6,Average
R006562,P0219,2026-01-26,Monday,False,2026-01-26 23:48,2026-01-27 07:07,26,1,92.6,7.32,23.8,7.12,3.45,True,False,4,Average
R006563,P0219,2026-01-27,Tuesday,False,2026-01-27 22:23,2026-01-28 05:21,6,2,90.5,6.97,22.39,5.35,1.87,True,False,6,Average
R006564,P0219,2026-01-28,Wednesday,False,2026-01-28 23:10,2026-01-29 06:11,18,1,95.0,7.02,23.18,6.18,2.67,True,False,5,Average
R006565,P0219,2026-01-29,Thursday,False,2026-01-29 23:09,2026-01-30 06:09,25,1,92.0,7.0,23.17,6.15,2.65,True,False,5,Average
R006566,P0219,2026-01-30,Friday,False,2026-01-30 22:46,2026-01-31 06:13,10,0,96.6,7.45,22.77,6.22,2.48,True,False,8,Good
R006567,P0219,2026-01-31,Saturday,True,2026-01-31 01:33,2026-01-31 08:57,31,1,95.1,7.4,1.56,8.95,5.25,False,False,7,Good
R006568,P0219,2026-02-01,Sunday,True,2026-02-01 23:22,2026-02-02 06:21,19,0,94.7,6.98,23.37,6.35,2.85,True,False,6,Average
R006569,P0219,2026-02-02,Monday,False,2026-02-02 22:27,2026-02-03 05:12,9,0,95.1,6.75,22.46,5.2,1.82,True,False,6,Average
R006570,P0219,2026-02-03,Tuesday,False,2026-02-03 22:33,2026-02-04 05:11,18,1,95.5,6.63,22.56,5.18,1.87,True,False,7,Good
R006571,P0220,2026-01-05,Monday,False,2026-01-05 23:05,2026-01-06 05:24,13,1,84.4,6.32,23.09,5.4,2.23,True,False,6,Average
R006572,P0220,2026-01-06,Tuesday,False,2026-01-06 01:07,2026-01-06 07:43,10,1,89.0,6.6,1.13,7.72,4.42,False,False,7,Good
R006573,P0220,2026-01-07,Wednesday,False,2026-01-07 23:58,2026-01-08 09:13,16,3,84.8,9.25,23.98,9.22,4.58,True,False,7,Good
R006574,P0220,2026-01-08,Thursday,False,2026-01-08 01:52,2026-01-08 08:46,15,1,96.2,6.9,1.87,8.77,5.32,False,False,6,Average
R006575,P0220,2026-01-09,Friday,False,2026-01-09 23:57,2026-01-10 06:44,5,2,87.9,6.78,23.96,6.73,3.33,True,False,6,Average
R006576,P0220,2026-01-10,Saturday,True,2026-01-10 02:30,2026-01-10 09:44,9,1,84.9,7.23,2.51,9.73,6.12,False,False,5,Average
R006577,P0220,2026-01-11,Sunday,True,2026-01-11 23:59,2026-01-12 06:24,16,0,88.9,6.42,24.0,6.4,3.18,True,False,5,Average
R006578,P0220,2026-01-12,Monday,False,2026-01-12 00:03,2026-01-12 06:51,17,2,96.8,6.8,0.05,6.85,3.45,False,False,8,Good
R006579,P0220,2026-01-13,Tuesday,False,2026-01-13 00:57,2026-01-13 09:10,7,1,91.5,8.22,0.95,9.17,5.05,False,False,7,Good
R006580,P0220,2026-01-14,Wednesday,False,2026-01-14 23:24,2026-01-15 07:08,18,0,87.9,7.73,23.4,7.13,3.27,True,False,6,Average
R006581,P0220,2026-01-15,Thursday,False,2026-01-15 00:12,2026-01-15 07:00,8,1,88.3,6.8,0.2,7.0,3.6,False,False,7,Good
R006582,P0220,2026-01-16,Friday,False,2026-01-16 23:25,2026-01-17 07:28,25,1,97.5,8.05,23.43,7.47,3.43,True,False,6,Average
R006583,P0220,2026-01-17,Saturday,True,2026-01-17 00:28,2026-01-17 07:26,16,0,88.7,6.97,0.47,7.43,3.95,False,False,8,Good
R006584,P0220,2026-01-18,Sunday,True,2026-01-18 02:18,2026-01-18 09:46,23,3,91.5,7.47,2.32,9.77,6.03,False,False,6,Average
R006585,P0220,2026-01-19,Monday,False,2026-01-19 00:55,2026-01-19 07:16,17,2,94.3,6.35,0.93,7.27,4.08,False,False,5,Average
R006586,P0220,2026-01-20,Tuesday,False,2026-01-20 22:42,2026-01-21 06:26,15,0,90.3,7.73,22.71,6.43,2.57,True,False,7,Good
R006587,P0220,2026-01-21,Wednesday,False,2026-01-21 00:06,2026-01-21 06:47,12,0,93.5,6.68,0.11,6.78,3.43,False,False,4,Average
R006588,P0220,2026-01-22,Thursday,False,2026-01-22 23:25,2026-01-23 03:46,27,2,85.5,4.35,23.42,3.77,1.58,True,False,6,Average
R006589,P0220,2026-01-23,Friday,False,2026-01-23 23:04,2026-01-24 06:23,14,1,92.5,7.32,23.07,6.38,2.72,True,False,8,Good
R006590,P0220,2026-01-24,Saturday,True,2026-01-24 01:54,2026-01-24 09:45,14,3,85.5,7.85,1.92,9.75,5.82,False,False,6,Average
R006591,P0220,2026-01-25,Sunday,True,2026-01-25 00:21,2026-01-25 08:09,27,0,95.8,7.8,0.35,8.15,4.25,False,False,6,Average
R006592,P0220,2026-01-26,Monday,False,2026-01-26 22:57,2026-01-27 06:06,37,3,88.2,7.15,22.96,6.1,2.52,True,False,6,Average
R006593,P0220,2026-01-27,Tuesday,False,2026-01-27 00:02,2026-01-27 06:12,32,2,93.8,6.17,0.05,6.2,3.12,False,False,5,Average
R006594,P0220,2026-01-28,Wednesday,False,2026-01-28 00:14,2026-01-28 08:08,27,1,86.9,7.9,0.24,8.13,4.18,False,False,7,Good
R006595,P0220,2026-01-29,Thursday,False,2026-01-29 22:25,2026-01-30 05:33,21,1,95.9,7.13,22.43,5.55,1.98,True,False,7,Good
R006596,P0220,2026-01-30,Friday,False,2026-01-30 21:20,2026-01-31 04:20,18,0,94.0,7.0,21.34,4.33,0.83,True,False,6,Average
R006597,P0220,2026-01-31,Saturday,True,2026-01-31 00:46,2026-01-31 07:46,7,2,86.6,7.0,0.78,7.77,4.27,False,False,4,Average
R006598,P0220,2026-02-01,Sunday,True,2026-02-01 23:28,2026-02-02 06:39,2,0,96.0,7.18,23.48,6.65,3.05,True,False,7,Good
R006599,P0220,2026-02-02,Monday,False,2026-02-02 23:27,2026-02-03 06:33,7,0,94.7,7.1,23.45,6.55,3.0,True,False,8,Good
R006600,P0220,2026-02-03,Tuesday,False,2026-02-03 23:52,2026-02-04 07:34,4,0,91.1,7.7,23.88,7.57,3.72,True,False,7,Good
R006601,P0221,2026-01-05,Monday,False,2026-01-05 09:29,2026-01-05 14:46,23,0,92.0,5.28,9.49,14.77,12.12,False,True,6,Average
R006602,P0221,2026-01-06,Tuesday,False,2026-01-06 08:33,2026-01-06 16:15,30,1,87.3,7.7,8.56,16.25,12.4,False,True,7,Good
R006603,P0221,2026-01-07,Wednesday,False,2026-01-07 09:25,2026-01-07 16:39,17,3,77.3,7.23,9.42,16.65,13.03,False,True,5,Average
R006604,P0221,2026-01-08,Thursday,False,2026-01-08 09:47,2026-01-08 17:10,25,3,82.2,7.38,9.8,17.17,13.47,False,True,4,Average
R006605,P0221,2026-01-09,Friday,False,2026-01-09 09:12,2026-01-09 16:14,20,1,93.6,7.03,9.21,16.23,12.72,False,True,7,Good
R006606,P0221,2026-01-10,Saturday,True,2026-01-10 10:18,2026-01-10 16:22,25,3,82.9,6.07,10.32,16.37,13.33,False,True,6,Average
R006607,P0221,2026-01-11,Sunday,True,2026-01-11 08:19,2026-01-11 15:38,9,3,85.2,7.32,8.33,15.63,11.97,False,True,6,Average
R006608,P0221,2026-01-12,Monday,False,2026-01-12 09:44,2026-01-12 15:32,11,0,88.5,5.8,9.74,15.53,12.63,False,True,6,Average
R006609,P0221,2026-01-13,Tuesday,False,2026-01-13 10:10,2026-01-13 16:59,15,0,88.1,6.82,10.17,16.98,13.57,False,True,7,Good
R006610,P0221,2026-01-14,Wednesday,False,2026-01-14 09:21,2026-01-14 17:57,6,3,87.5,8.6,9.36,17.95,13.65,False,True,5,Average
R006611,P0221,2026-01-15,Thursday,False,2026-01-15 08:58,2026-01-15 16:13,11,2,95.4,7.25,8.98,16.22,12.58,False,True,6,Average
R006612,P0221,2026-01-16,Friday,False,2026-01-16 08:57,2026-01-16 16:44,13,0,91.1,7.78,8.96,16.73,12.83,False,True,6,Average
R006613,P0221,2026-01-17,Saturday,True,2026-01-17 08:43,2026-01-17 15:50,14,0,94.3,7.12,8.73,15.83,12.27,False,True,6,Average
R006614,P0221,2026-01-18,Sunday,True,2026-01-18 09:58,2026-01-18 16:28,16,2,87.2,6.5,9.97,16.47,13.22,False,True,6,Average
R006615,P0221,2026-01-19,Monday,False,2026-01-19 09:34,2026-01-19 16:26,24,2,90.4,6.87,9.58,16.43,13.0,False,True,5,Average
R006616,P0221,2026-01-20,Tuesday,False,2026-01-20 09:32,2026-01-20 16:42,19,2,87.2,7.17,9.55,16.7,13.12,False,True,7,Good
R006617,P0221,2026-01-21,Wednesday,False,2026-01-21 09:03,2026-01-21 15:46,18,0,99.1,6.72,9.05,15.77,12.4,False,True,8,Good
R006618,P0221,2026-01-22,Thursday,False,2026-01-22 08:33,2026-01-22 15:22,17,3,84.8,6.82,8.56,15.37,11.95,False,True,9,Good
R006619,P0221,2026-01-23,Friday,False,2026-01-23 09:50,2026-01-23 17:44,13,0,94.8,7.9,9.84,17.73,13.78,False,True,6,Average
R006620,P0221,2026-01-24,Saturday,True,2026-01-24 09:07,2026-01-24 15:01,8,0,90.5,5.9,9.13,15.02,12.07,False,True,7,Good
R006621,P0221,2026-01-25,Sunday,True,2026-01-25 08:23,2026-01-25 15:14,18,0,97.7,6.85,8.4,15.23,11.8,False,True,6,Average
R006622,P0221,2026-01-26,Monday,False,2026-01-26 09:38,2026-01-26 16:27,3,2,95.4,6.82,9.63,16.45,13.03,False,True,6,Average
R006623,P0221,2026-01-27,Tuesday,False,2026-01-27 09:09,2026-01-27 17:19,23,2,89.4,8.17,9.15,17.32,13.23,False,True,6,Average
R006624,P0221,2026-01-28,Wednesday,False,2026-01-28 09:04,2026-01-28 15:25,7,3,85.0,6.35,9.08,15.42,12.23,False,True,6,Average
R006625,P0221,2026-01-29,Thursday,False,2026-01-29 09:02,2026-01-29 16:19,14,1,93.9,7.28,9.03,16.32,12.67,False,True,10,Good
R006626,P0221,2026-01-30,Friday,False,2026-01-30 10:09,2026-01-30 17:17,8,3,86.3,7.13,10.16,17.28,13.72,False,True,6,Average
R006627,P0221,2026-01-31,Saturday,True,2026-01-31 09:41,2026-01-31 16:42,5,2,82.7,7.02,9.69,16.7,13.18,False,True,5,Average
R006628,P0221,2026-02-01,Sunday,True,2026-02-01 09:05,2026-02-01 16:14,10,1,93.2,7.15,9.09,16.23,12.65,False,True,7,Good
R006629,P0221,2026-02-02,Monday,False,2026-02-02 08:10,2026-02-02 14:46,8,1,90.8,6.6,8.18,14.77,11.47,False,True,7,Good
R006630,P0221,2026-02-03,Tuesday,False,2026-02-03 09:51,2026-02-03 17:15,30,1,91.7,7.4,9.86,17.25,13.55,False,True,5,Average
R006631,P0222,2026-01-05,Monday,False,2026-01-05 22:11,2026-01-06 06:38,32,2,96.1,8.45,22.18,6.63,2.4,True,False,5,Average
R006632,P0222,2026-01-06,Tuesday,False,2026-01-06 23:52,2026-01-07 07:21,22,1,86.7,7.48,23.87,7.35,3.6,True,False,6,Average
