Record_ID,Person_ID,Physical_Activity_Minutes,Daily_Steps,Exercise_Duration_Minutes,Caffeine_Intake_mg,Screen_Time_Hours,Work_Study_Hours,Stress_Level,Fatigue_Level,Nap_Occurred,Nap_Start_Time,Nap_Duration_Minutes,Is_Disruption_Day
R006975,P0233,90.7,10366,41.7,270.8,4.2,7.22,4,5,False,,0,False
R006976,P0233,49.4,5011,22.4,352.3,3.74,8.25,1,3,False,,0,False
R006977,P0233,91.0,9297,22.0,311.3,3.59,7.85,2,4,False,,0,False
R006978,P0233,74.3,7464,16.6,267.9,3.92,8.15,3,2,False,,0,False
R006979,P0233,94.5,8531,20.2,306.3,4.4,5.33,2,6,False,,0,False
R006980,P0233,77.6,7831,16.8,293.0,5.61,3.26,3,4,True,19:48,73,False
R006981,P0233,89.7,10029,21.0,287.7,3.15,2.96,2,3,True,20:04,11,False
R006982,P0233,63.3,6589,16.3,250.5,2.87,8.21,2,6,False,,0,False
R006983,P0233,75.5,8835,30.8,223.9,3.37,9.42,2,3,False,,0,False
R006984,P0233,93.0,12673,42.7,283.9,4.75,7.36,2,2,False,,0,False
R006985,P0233,63.1,8006,22.7,351.5,4.06,9.02,5,5,True,19:41,86,True
R006986,P0233,92.8,9198,24.2,283.3,2.97,7.97,4,5,False,,0,False
R006987,P0233,57.4,7884,25.0,230.6,3.98,2.49,2,3,False,,0,False
R006988,P0233,93.1,10255,16.9,259.0,4.79,0.6,2,3,False,,0,True
R006989,P0233,66.1,6566,4.7,368.4,3.55,8.91,3,5,True,19:30,65,False
R006990,P0233,44.4,3411,26.1,462.1,5.49,9.31,3,3,True,21:10,17,True
R006991,P0234,41.0,3762,12.9,154.5,1.73,6.82,7,4,False,,0,False
R006992,P0234,48.3,4377,16.7,178.4,2.72,6.92,5,5,False,,0,False
R006993,P0234,87.5,9763,48.7,227.7,5.83,9.73,5,5,False,,0,False
R006994,P0234,29.0,2796,15.6,220.0,4.91,8.31,5,3,True,14:22,55,False
R006995,P0234,34.7,3709,15.5,278.6,4.8,7.23,7,4,False,,0,False
R006996,P0234,21.0,2398,8.2,153.9,4.9,2.43,6,6,False,,0,False
R006997,P0234,32.1,2839,5.9,219.0,4.94,1.53,4,7,False,,0,False
R006998,P0234,59.2,7610,21.4,284.8,8.0,8.69,6,7,False,,0,True
R006999,P0234,35.0,4184,9.8,190.2,3.65,8.31,6,4,False,,0,False
R007000,P0234,16.7,2233,7.4,196.1,4.62,6.33,5,5,False,,0,False
R007001,P0234,21.5,1889,3.5,305.4,4.72,6.34,5,5,True,13:51,14,False
R007002,P0234,47.5,3922,10.6,186.6,3.7,8.52,5,6,False,,0,False
R007003,P0234,21.3,2012,2.9,217.4,4.94,3.85,6,6,False,,0,False
R007004,P0234,23.8,2370,0.0,217.5,2.86,3.02,6,3,False,,0,False
R007005,P0234,9.0,334,3.7,220.2,4.83,8.04,6,8,False,,0,True
R007006,P0234,15.9,2061,5.0,100.3,3.37,9.3,6,5,False,,0,False
R007007,P0234,34.0,4926,13.0,228.3,5.23,8.52,6,4,False,,0,False
R007008,P0234,83.5,8517,34.1,240.1,4.97,8.97,5,5,False,,0,False
R007009,P0234,36.1,3939,3.5,444.7,6.05,7.94,7,6,True,17:05,68,True
R007010,P0234,37.4,3602,3.8,173.3,2.88,2.83,4,3,False,,0,False
R007011,P0234,8.9,1048,3.8,229.4,5.05,3.43,5,6,False,,0,False
R007012,P0234,60.6,5431,21.1,225.5,4.18,7.48,8,7,False,,0,False
R007013,P0234,59.8,4580,13.7,136.0,5.34,7.89,5,3,False,,0,False
R007014,P0234,9.3,510,10.1,147.6,3.76,6.76,6,4,False,,0,False
R007015,P0234,12.4,1994,3.8,236.0,3.24,6.8,3,3,False,,0,False
R007016,P0234,49.7,7004,20.2,218.5,3.87,6.67,6,6,False,,0,False
R007017,P0234,36.3,3992,10.0,160.9,3.79,3.16,5,4,False,,0,False
R007018,P0234,17.2,3107,1.6,231.4,5.3,1.56,5,6,False,,0,False
R007019,P0234,32.5,3325,12.0,210.0,4.4,6.47,4,5,False,,0,False
R007020,P0234,47.4,5436,13.0,240.4,5.02,7.78,5,4,False,,0,False
R007021,P0235,47.2,6199,0.0,186.7,5.67,7.58,4,4,False,,0,False
R007022,P0235,62.4,7254,25.3,165.3,3.13,7.34,4,5,False,,0,False
R007023,P0235,30.2,1257,0.0,156.9,6.53,6.62,5,3,True,15:15,67,False
R007024,P0235,0.0,0,0.0,197.4,5.21,7.12,5,5,False,,0,False
R007025,P0235,40.9,2890,19.6,218.8,3.11,8.33,6,4,False,,0,False
R007026,P0235,34.2,2172,12.1,150.8,2.85,1.74,3,4,False,,0,False
R007027,P0235,42.9,3568,10.7,178.0,2.34,2.56,4,4,False,,0,False
R007028,P0235,0.0,0,2.8,198.3,3.66,8.41,5,5,False,,0,True
R007029,P0235,59.1,5415,18.7,107.6,5.4,7.16,5,4,False,,0,False
R007030,P0235,56.4,5774,11.4,194.0,4.01,9.13,5,5,False,,0,False
R007031,P0235,73.1,8043,19.4,235.9,4.34,6.66,6,5,False,,0,True
R007032,P0235,72.3,8267,18.5,185.6,5.37,8.74,6,6,False,,0,False
R007033,P0235,53.8,5746,17.9,217.8,5.45,3.63,5,4,False,,0,False
R007034,P0235,20.8,1636,6.4,98.3,4.81,4.17,7,5,False,,0,False
R007035,P0235,65.3,9637,22.2,216.9,5.42,8.75,3,2,False,,0,False
R007036,P0235,67.6,7106,21.0,213.0,1.89,7.29,6,7,False,,0,False
R007037,P0235,39.0,3602,10.0,174.1,4.03,7.73,6,7,False,,0,False
R007038,P0235,50.3,5665,22.6,271.3,4.75,7.45,4,3,False,,0,False
R007039,P0235,36.5,4889,10.8,282.2,4.24,6.78,4,5,False,,0,False
R007040,P0235,69.4,9200,11.7,208.6,4.23,4.21,6,6,False,,0,False
R007041,P0235,57.9,4955,4.8,164.5,3.86,1.94,5,6,False,,0,False
R007042,P0235,66.6,7084,20.8,330.8,4.34,6.22,4,4,False,,0,False
R007043,P0235,21.2,953,9.6,193.7,4.18,7.63,6,3,False,,0,False
R007044,P0235,44.4,5598,19.2,188.3,5.47,7.26,5,5,False,,0,False
R007045,P0235,28.3,2530,7.0,145.0,5.02,7.48,6,5,False,,0,False
R007046,P0235,58.7,5004,15.8,116.0,2.94,7.36,6,4,False,,0,False
R007047,P0235,30.2,4045,7.8,181.2,3.78,3.95,6,4,False,,0,False
R007048,P0235,35.8,3443,19.4,209.1,4.33,3.07,3,5,False,,0,False
R007049,P0235,33.4,2746,17.8,226.9,4.73,5.72,6,6,False,,0,False
R007050,P0235,19.8,1256,8.8,191.1,4.01,6.32,4,3,False,,0,False
R007051,P0236,65.8,6473,6.2,176.7,3.97,7.94,3,4,True,17:11,37,False
R007052,P0236,34.2,4884,11.8,133.6,3.34,8.74,4,5,False,,0,False
R007053,P0236,69.6,6825,17.9,168.4,6.31,9.18,5,4,False,,0,False
R007054,P0236,32.7,2276,7.2,150.8,6.57,8.96,6,6,True,17:56,38,False
R007055,P0236,30.1,3372,0.3,83.0,4.13,7.79,8,5,False,,0,False
R007056,P0236,43.0,5812,13.9,85.7,4.17,2.27,6,4,False,,0,False
R007057,P0236,48.7,5550,17.5,120.7,4.49,2.36,6,5,False,,0,False
R007058,P0236,40.2,4691,8.8,165.2,5.03,7.44,6,4,False,,0,False
R007059,P0236,70.1,9178,19.9,214.0,5.76,8.57,6,6,False,,0,False
R007060,P0236,52.3,6960,5.7,203.0,4.86,6.87,6,7,False,,0,False
R007061,P0236,31.4,2951,5.6,257.5,5.31,8.24,4,4,False,,0,False
R007062,P0236,63.6,8298,17.4,189.4,4.47,8.39,4,5,False,,0,False
R007063,P0236,44.6,5539,3.7,157.6,5.63,3.93,7,5,True,15:23,77,False
R007064,P0236,31.4,3011,6.7,196.8,5.3,2.76,3,6,False,,0,False
R007065,P0236,74.4,8610,15.7,179.3,4.35,8.44,5,6,True,17:05,11,False
R007066,P0236,68.3,8032,21.5,98.0,5.85,6.93,4,5,False,,0,False
R007067,P0236,46.6,5910,4.1,153.0,3.24,7.53,5,7,False,,0,False
R007068,P0236,28.7,3319,16.2,114.9,5.69,7.94,7,5,False,,0,False
R007069,P0236,61.4,8288,22.0,105.5,5.2,8.15,4,3,False,,0,False
R007070,P0236,32.3,4348,6.3,151.3,5.77,2.71,3,4,False,,0,False
R007071,P0236,57.2,6887,28.9,134.0,4.75,3.17,10,7,False,,0,True
R007072,P0236,47.4,4999,18.1,162.6,4.63,6.47,5,5,True,17:25,10,False
R007073,P0236,59.2,6444,11.8,159.8,4.76,7.14,7,7,False,,0,False
R007074,P0236,46.1,4907,14.3,180.4,3.48,8.15,7,3,False,,0,False
R007075,P0236,17.6,1656,0.0,192.5,4.88,8.19,5,7,False,,0,False
R007076,P0236,46.4,4352,19.0,234.7,5.15,6.2,4,4,False,,0,False
R007077,P0236,73.1,8942,12.5,215.4,4.9,3.36,5,4,True,16:39,46,False
R007078,P0236,25.5,2612,5.2,250.8,4.54,3.14,3,2,True,16:08,17,True
R007079,P0236,36.2,3149,3.6,152.7,6.31,9.25,4,3,False,,0,False
R007080,P0236,61.1,6031,26.6,195.2,5.22,8.45,8,4,False,,0,False
R007081,P0237,87.9,9393,20.2,0.0,7.53,9.84,4,2,False,,0,False
R007082,P0237,122.4,12137,41.2,91.2,8.56,7.91,2,1,False,,0,False
R007083,P0237,117.6,11802,30.9,25.9,8.1,8.26,4,3,False,,0,False
R007084,P0237,109.4,13617,41.9,67.5,6.15,7.68,2,4,True,16:18,54,False
R007085,P0237,90.9,11182,32.1,25.5,8.96,7.71,2,5,True,16:35,51,True
R007086,P0237,85.4,10140,31.2,0.0,7.54,1.66,2,3,False,,0,False
R007087,P0237,98.5,7834,43.6,75.0,7.14,3.1,4,3,False,,0,False
R007088,P0237,93.6,11252,23.4,79.1,8.56,7.8,3,3,False,,0,False
R007089,P0237,56.6,4312,28.0,40.2,5.05,10.35,3,4,False,,0,False
R007090,P0237,104.1,13889,5.8,54.4,7.93,7.61,1,6,False,,0,False
R007091,P0237,80.8,6690,26.9,0.0,9.31,9.12,3,3,True,17:49,41,False
R007092,P0237,101.1,11171,13.9,106.2,8.96,7.76,5,4,True,14:59,39,True
R007093,P0237,87.4,9505,33.4,45.0,6.96,1.69,3,6,False,,0,False
R007094,P0237,31.1,3821,9.3,15.6,7.8,0.94,2,3,True,15:39,34,True
R007095,P0237,93.5,12539,43.8,0.0,9.48,11.15,3,4,False,,0,False
R007096,P0237,79.2,9552,17.8,8.7,9.62,8.55,1,4,False,,0,False
R007097,P0237,94.6,10660,19.3,76.6,5.59,9.63,5,6,False,,0,False
R007098,P0237,88.8,8420,31.4,118.5,8.39,8.81,2,3,False,,0,False
R007099,P0237,78.8,8769,25.8,89.5,8.6,8.66,2,7,False,,0,False
R007100,P0237,89.4,11023,31.4,0.0,9.12,3.22,1,6,False,,0,False
R007101,P0237,63.4,7220,14.4,39.6,6.03,4.69,3,2,False,,0,False
R007102,P0237,91.5,12239,11.1,113.4,7.51,9.35,3,4,False,,0,False
R007103,P0237,92.2,7520,22.4,22.8,7.66,9.45,3,5,False,,0,False
R007104,P0237,79.0,9012,16.8,0.4,7.29,7.27,4,5,True,15:41,43,False
R007105,P0237,76.5,6927,16.0,6.6,7.49,9.55,4,4,False,,0,False
R007106,P0237,99.6,11958,37.5,44.9,8.84,10.1,2,1,False,,0,False
R007107,P0237,58.5,6551,20.5,39.8,8.79,2.69,3,3,False,,0,False
R007108,P0237,94.8,10569,29.0,74.7,5.91,5.01,1,4,False,,0,False
R007109,P0237,119.3,14763,42.2,38.6,6.41,9.54,3,4,True,16:30,34,False
R007110,P0237,114.4,11215,47.6,85.4,8.05,8.41,3,5,False,,0,False
R007111,P0238,83.0,7824,20.6,251.2,6.37,8.23,2,6,False,,0,False
R007112,P0238,56.1,6309,18.5,205.0,3.75,6.48,1,3,False,,0,False
R007113,P0238,93.5,10238,31.4,241.2,4.49,5.71,1,4,False,,0,False
R007114,P0238,45.1,3262,9.1,152.4,3.64,8.21,1,2,True,20:22,77,False
R007115,P0238,71.4,6812,20.6,172.0,3.12,6.6,3,5,False,,0,False
R007116,P0238,40.9,5434,15.2,214.4,4.36,3.73,1,3,False,,0,False
R007117,P0238,91.1,7844,13.4,167.7,3.08,2.94,3,4,False,,0,False
R007118,P0238,56.5,6651,24.1,164.6,5.25,5.3,3,4,True,19:57,32,False
R007119,P0238,64.5,7696,4.1,189.8,3.63,7.06,3,4,False,,0,False
R007120,P0238,82.9,9799,25.3,244.1,3.58,6.75,3,5,False,,0,False
R007121,P0238,55.7,8479,8.8,168.8,4.68,6.57,1,2,False,,0,False
R007122,P0238,54.5,3841,15.0,205.4,3.98,8.36,1,4,False,,0,False
R007123,P0238,78.0,10670,20.7,144.2,3.83,3.27,3,3,True,21:11,10,False
R007124,P0238,67.9,7938,31.6,176.1,4.18,2.38,3,4,True,20:04,82,False
R007125,P0238,34.9,4759,6.4,288.9,4.35,7.14,2,4,True,21:19,42,False
R007126,P0238,44.1,5182,17.6,180.3,4.0,6.43,4,3,False,,0,False
R007127,P0238,66.5,8034,32.5,173.8,4.36,5.2,1,4,True,20:01,10,False
R007128,P0238,78.7,9021,29.5,252.6,5.76,7.56,4,4,True,20:09,22,False
R007129,P0238,61.2,5853,19.3,184.8,4.96,7.17,1,7,False,,0,False
R007130,P0238,81.2,8330,44.2,252.3,5.7,3.21,1,4,True,20:19,48,False
R007131,P0238,64.7,8180,14.9,178.6,3.23,0.23,4,4,False,,0,False
R007132,P0238,50.1,4514,14.5,156.5,4.66,7.24,3,3,False,,0,False
R007133,P0238,65.7,8413,25.8,224.9,4.74,7.47,3,4,False,,0,False
R007134,P0238,73.1,9616,16.2,142.8,4.13,7.05,2,4,False,,0,False
R007135,P0238,61.2,5270,18.5,179.3,3.6,6.39,1,5,False,,0,False
R007136,P0238,44.2,5795,8.0,193.1,4.73,5.78,2,5,False,,0,True
R007137,P0238,33.4,2389,13.4,213.4,6.41,1.13,4,6,False,,0,False
R007138,P0238,50.0,5814,14.1,209.0,5.48,2.69,3,4,True,20:01,52,False
R007139,P0238,36.6,4757,10.1,189.1,6.25,7.7,1,3,False,,0,False
R007140,P0238,74.7,6059,19.1,212.1,6.09,5.61,2,2,False,,0,False
R007141,P0239,68.8,6984,21.0,140.4,3.5,9.36,6,4,True,17:05,76,False
R007142,P0239,58.0,7359,19.6,90.0,8.46,9.03,6,5,True,15:07,29,True
R007143,P0239,51.6,5682,18.8,88.3,5.54,9.25,7,4,False,,0,False
R007144,P0239,72.3,7134,24.4,129.5,5.44,8.22,7,5,False,,0,False
R007145,P0239,45.2,5270,0.0,126.7,5.04,8.95,6,5,False,,0,False
R007146,P0239,77.0,7662,7.6,153.0,4.28,2.96,7,5,True,15:50,56,True
R007147,P0239,42.6,5406,15.7,210.0,7.14,3.33,6,5,False,,0,False
R007148,P0239,56.9,6852,15.9,64.8,4.61,9.79,9,7,False,,0,False
R007149,P0239,72.6,8764,19.6,60.3,4.24,5.92,6,5,True,17:34,38,False
R007150,P0239,78.8,7741,33.3,177.1,4.89,8.06,7,6,False,,0,False
R007151,P0239,55.3,5146,19.0,102.9,3.99,7.04,6,4,False,,0,False
R007152,P0239,75.4,7392,15.0,115.1,7.13,9.81,5,4,False,,0,False
R007153,P0239,83.7,10198,33.9,121.7,4.22,2.2,6,6,False,,0,False
R007154,P0239,49.4,5403,11.2,120.1,5.17,2.34,6,3,False,,0,False
R007155,P0239,75.9,9591,27.4,90.7,6.31,9.34,7,6,False,,0,False
R007156,P0239,47.4,3846,13.5,152.4,4.87,7.98,8,5,False,,0,False
R007157,P0239,60.4,7027,9.3,183.2,4.96,8.18,7,5,True,13:43,10,True
R007158,P0239,79.8,8903,18.4,118.9,7.12,7.9,6,4,False,,0,True
R007159,P0239,57.0,6147,21.4,109.3,3.95,7.68,6,5,False,,0,False
R007160,P0239,53.4,5245,24.7,92.1,3.03,3.24,8,5,False,,0,False
R007161,P0239,94.8,11506,21.4,159.4,6.35,1.42,3,4,False,,0,False
R007162,P0239,68.6,8397,10.7,60.1,4.57,6.45,6,5,False,,0,False
R007163,P0239,62.5,6635,22.2,93.0,6.02,6.67,6,5,False,,0,False
R007164,P0239,63.5,5867,10.9,40.6,5.44,8.47,6,6,False,,0,False
R007165,P0239,64.3,6802,14.6,116.9,6.41,7.98,7,4,False,,0,False
R007166,P0239,61.6,8281,23.7,100.8,1.35,5.6,7,5,False,,0,False
R007167,P0239,62.3,5206,21.0,235.9,5.77,4.09,6,5,True,16:32,64,True
R007168,P0239,58.6,7462,13.6,140.5,6.77,2.49,6,5,False,,0,False
R007169,P0239,68.0,8110,25.9,271.3,7.67,9.43,6,4,True,16:02,93,True
R007170,P0239,47.0,7008,10.6,82.5,6.07,8.08,7,4,False,,0,False
R007171,P0240,54.9,5902,10.0,253.5,1.84,8.78,5,4,False,,0,False
R007172,P0240,46.2,5350,24.1,149.4,3.38,10.14,4,4,False,,0,False
R007173,P0240,88.1,11414,15.0,205.8,2.44,10.05,6,6,False,,0,False
R007174,P0240,37.5,3070,14.2,152.3,3.38,9.09,3,4,False,,0,False
R007175,P0240,57.9,5330,14.7,227.5,1.89,9.81,5,6,False,,0,False
R007176,P0240,41.8,4780,0.0,238.0,2.21,3.73,6,4,False,,0,False
R007177,P0240,24.5,3950,2.0,235.0,1.97,2.03,5,4,False,,0,False
R007178,P0240,28.9,2111,13.5,90.7,1.01,10.48,5,3,False,,0,False
R007179,P0240,47.8,5298,15.0,196.4,2.48,9.91,5,3,False,,0,False
R007180,P0240,37.6,2663,14.0,200.6,1.24,10.54,2,1,False,,0,False
R007181,P0240,41.4,3894,6.8,229.7,4.1,11.03,6,6,True,13:57,108,True
R007182,P0240,38.8,4149,18.2,236.8,2.92,8.04,5,6,False,,0,False
R007183,P0240,39.1,4624,14.3,205.6,2.24,2.82,4,5,True,16:19,20,False
R007184,P0240,32.1,4142,0.0,178.9,3.2,2.91,4,5,False,,0,False
R007185,P0240,50.8,5260,27.4,243.0,2.18,8.2,6,5,False,,0,False
R007186,P0240,7.1,1072,0.0,188.7,2.2,9.67,7,6,False,,0,False
R007187,P0240,79.9,7429,23.3,231.9,1.33,8.44,4,2,False,,0,False
R007188,P0240,54.3,4860,9.8,228.2,3.62,11.17,6,6,False,,0,False
R007189,P0240,74.8,10778,28.2,219.1,1.62,9.26,6,4,False,,0,False
R007190,P0240,63.6,8031,5.1,220.3,1.79,2.96,6,4,False,,0,False
R007191,P0240,32.9,3230,1.5,206.9,2.57,2.03,5,6,False,,0,False
R007192,P0240,45.9,5735,19.5,228.6,2.98,10.66,6,5,False,,0,False
R007193,P0240,27.5,4078,13.0,246.7,3.23,8.28,7,4,False,,0,True
R007194,P0240,53.7,7148,8.5,227.2,4.19,12.34,7,5,False,,0,False
R007195,P0240,78.6,8932,9.4,227.7,1.91,8.25,5,4,False,,0,False
R007196,P0240,54.8,8234,20.4,182.1,1.8,10.27,6,7,False,,0,False
R007197,P0240,50.8,5679,8.0,188.4,2.25,4.24,6,6,False,,0,False
R007198,P0240,33.0,3191,12.2,200.0,2.57,2.99,4,5,False,,0,False
R007199,P0240,56.8,6294,18.7,138.6,2.25,8.52,5,8,False,,0,False
R007200,P0240,52.2,6761,19.7,160.1,3.71,10.92,6,6,False,,0,False
R007201,P0241,43.6,3680,19.1,317.3,3.3,7.57,7,4,False,,0,False
R007202,P0241,45.8,4486,14.5,276.3,3.36,8.85,7,4,True,21:42,64,False
R007203,P0241,28.9,3610,12.4,206.7,2.45,7.94,8,5,False,,0,False
R007204,P0241,41.1,4138,8.3,281.2,5.53,9.69,7,5,False,,0,False
R007205,P0241,65.5,6190,11.9,241.4,3.44,7.6,6,5,False,,0,False
R007206,P0241,19.4,1744,7.4,310.9,5.91,2.25,7,8,False,,0,False
R007207,P0241,67.5,7759,17.7,236.4,3.6,1.53,7,6,False,,0,False
R007208,P0241,48.2,4912,7.8,233.0,5.16,7.65,8,8,True,19:46,44,False
R007209,P0241,39.4,5465,15.4,270.5,3.15,8.46,5,5,False,,0,False
R007210,P0241,65.7,8464,27.5,222.9,3.73,6.46,8,3,True,20:03,51,False
R007211,P0241,41.9,3028,8.0,279.8,3.65,8.22,8,5,False,,0,False
R007212,P0241,31.5,4545,11.9,274.1,2.4,8.8,10,7,False,,0,False
R007213,P0241,46.5,6346,25.1,292.1,3.81,2.93,9,7,False,,0,False
R007214,P0241,56.8,8167,14.8,219.4,4.57,1.49,8,7,True,20:42,60,False
R007215,P0241,29.0,3237,9.9,232.1,4.07,8.29,7,4,True,21:49,46,False
R007216,P0241,57.5,5488,20.5,206.5,3.4,5.84,7,5,True,20:21,50,False
R007217,P0241,21.0,2607,0.0,216.7,5.66,9.01,6,6,False,,0,False
R007218,P0241,17.4,1700,0.0,313.7,5.83,8.13,8,7,False,,0,False
R007219,P0241,54.5,7112,29.7,243.8,4.14,5.76,7,5,False,,0,False
R007220,P0241,28.8,3504,1.4,233.8,5.69,3.84,7,6,False,,0,True
R007221,P0241,57.4,6669,13.0,292.1,4.45,1.0,7,6,False,,0,False
R007222,P0241,43.4,3083,11.1,188.9,5.52,10.24,9,7,False,,0,False
R007223,P0241,15.1,1529,8.4,284.7,7.27,7.8,7,5,False,,0,True
R007224,P0241,60.7,7395,23.5,276.7,3.0,6.77,7,6,True,21:51,72,False
R007225,P0241,5.9,1321,0.9,240.6,4.0,7.21,7,6,True,20:42,75,False
R007226,P0241,40.8,4438,9.4,315.3,3.34,9.1,7,4,False,,0,False
R007227,P0241,34.3,4273,3.5,303.1,3.86,0.53,7,3,True,19:42,15,False
R007228,P0241,14.8,838,4.0,210.6,4.51,4.81,8,5,False,,0,False
R007229,P0241,38.1,4494,14.9,301.9,3.42,9.87,7,6,False,,0,False
R007230,P0241,55.0,5751,12.0,165.4,4.49,8.35,8,7,False,,0,False
R007231,P0242,7.5,0,0.0,41.3,2.06,6.03,8,6,False,,0,False
R007232,P0242,20.4,2260,25.3,32.6,3.39,6.73,6,6,False,,0,False
R007233,P0242,19.4,1755,0.0,66.6,3.0,6.5,7,5,True,13:50,62,False
R007234,P0242,0.0,580,0.0,64.1,2.78,6.72,5,6,True,15:30,54,True
R007235,P0242,16.5,1816,9.8,103.5,3.0,7.37,8,6,False,,0,False
R007236,P0242,0.9,611,10.9,0.0,2.43,3.84,7,6,False,,0,False
R007237,P0242,49.1,7322,13.4,136.3,0.87,1.39,8,4,False,,0,False
R007238,P0242,0.0,0,0.3,92.9,2.89,6.81,8,4,False,,0,False
R007239,P0242,31.1,2419,13.0,74.8,3.57,8.35,5,6,False,,0,False
R007240,P0242,11.7,1821,1.7,42.3,2.21,8.34,9,6,False,,0,False
R007241,P0242,0.0,0,0.7,71.7,4.29,7.88,7,6,False,,0,False
R007242,P0242,21.5,2436,9.6,92.6,1.92,8.52,7,5,False,,0,False
R007243,P0242,68.1,7414,17.7,117.7,3.53,1.52,7,5,False,,0,False
R007244,P0242,12.4,1925,2.7,66.3,3.05,3.52,5,4,False,,0,False
R007245,P0242,42.9,4406,15.0,121.3,2.47,6.85,8,6,False,,0,False
R007246,P0242,0.0,0,1.9,61.2,3.74,9.59,6,5,False,,0,False
R007247,P0242,11.1,1220,0.0,150.4,1.98,7.67,9,6,True,15:44,68,False
R007248,P0242,4.4,2739,0.0,103.2,4.58,7.98,5,6,False,,0,False
R007249,P0242,32.9,4018,3.3,87.9,2.56,8.61,6,4,False,,0,False
R007250,P0242,14.6,1761,2.5,71.9,3.54,2.2,8,4,False,,0,False
R007251,P0242,0.0,799,0.0,203.3,2.82,4.79,7,5,False,,0,False
R007252,P0242,22.2,2867,0.0,61.8,2.88,8.06,6,4,True,16:49,68,True
R007253,P0242,27.0,2672,0.3,0.0,2.61,7.22,6,3,False,,0,False
R007254,P0242,0.0,0,1.6,130.3,2.29,7.43,7,5,False,,0,False
R007255,P0242,24.7,2778,2.4,81.2,2.63,8.64,7,7,False,,0,False
R007256,P0242,20.5,1781,2.9,73.3,2.48,8.35,6,4,False,,0,False
R007257,P0242,1.1,0,1.2,102.9,2.38,2.22,6,8,True,16:09,25,False
R007258,P0242,15.1,4078,0.0,19.5,2.73,2.52,6,7,False,,0,False
R007259,P0242,31.3,3240,4.4,76.8,2.34,8.09,6,5,False,,0,False
R007260,P0242,33.0,4341,4.1,63.7,3.18,6.99,6,5,False,,0,False
R007261,P0243,18.1,2261,6.1,0.0,4.05,8.0,2,5,False,,0,False
R007262,P0243,39.4,2624,14.5,0.0,3.99,6.91,6,5,False,,0,False
R007263,P0243,50.9,6665,22.2,66.7,5.89,7.57,3,4,True,13:51,79,False
R007264,P0243,66.3,7193,13.3,0.0,5.28,6.6,5,4,False,,0,True
R007265,P0243,6.2,745,0.0,1.6,6.37,6.72,5,5,False,,0,False
R007266,P0243,52.5,6978,29.0,6.4,4.02,1.79,4,5,False,,0,False
R007267,P0243,37.9,3936,9.6,5.4,4.39,1.63,5,4,False,,0,False
R007268,P0243,67.5,7095,16.8,34.9,3.82,7.65,3,5,False,,0,False
R007269,P0243,64.4,7931,24.5,0.0,6.62,7.01,5,4,False,,0,False
R007270,P0243,61.5,7053,24.0,42.0,4.71,6.49,3,3,True,13:02,62,True
R007271,P0243,53.5,5663,24.5,27.2,6.4,5.1,8,9,False,,0,False
R007272,P0243,44.1,6101,14.7,0.0,5.08,5.79,5,5,False,,0,False
R007273,P0243,39.7,6578,0.0,0.0,3.2,2.68,5,4,False,,0,False
R007274,P0243,68.7,9111,15.8,97.7,4.95,3.55,2,2,False,,0,False
R007275,P0243,34.4,4330,6.3,0.0,5.98,6.2,4,4,False,,0,False
R007276,P0243,53.6,4606,11.4,0.0,4.13,3.49,3,4,True,17:27,56,True
R007277,P0243,39.3,4021,13.0,0.0,3.3,6.59,3,5,False,,0,False
R007278,P0243,73.4,8835,26.4,0.0,6.56,5.95,3,5,False,,0,False
R007279,P0243,54.4,7543,16.5,20.6,4.68,6.46,4,6,False,,0,False
R007280,P0243,71.7,6571,27.4,0.0,6.37,2.56,4,4,False,,0,False
R007281,P0243,48.0,3035,12.3,21.0,5.11,0.71,2,2,False,,0,False
R007282,P0243,54.3,7270,13.9,0.0,4.62,7.59,4,5,False,,0,False
R007283,P0243,54.6,7037,15.9,75.3,5.04,6.0,2,4,False,,0,False
R007284,P0243,70.7,9769,17.3,18.0,3.79,6.1,5,5,True,14:05,24,False
R007285,P0243,37.5,4313,23.7,53.6,6.5,8.01,5,5,False,,0,False
R007286,P0243,40.6,3827,20.4,13.4,6.2,6.34,4,4,False,,0,False
R007287,P0243,76.5,6547,30.3,111.5,6.21,1.45,3,4,False,,0,True
R007288,P0243,58.8,5312,28.0,0.0,5.56,2.16,3,3,False,,0,False
R007289,P0243,58.9,6454,8.0,21.4,5.08,8.9,2,4,False,,0,False
R007290,P0243,48.5,5143,14.9,32.3,4.76,7.61,4,5,False,,0,False
R007291,P0244,53.8,5480,15.9,120.7,6.01,5.88,5,4,True,13:10,98,False
R007292,P0244,25.1,2235,15.5,184.2,5.4,5.8,5,5,False,,0,False
R007293,P0244,30.3,2941,17.2,222.6,4.07,5.34,4,3,False,,0,False
R007294,P0244,22.4,3540,0.0,269.8,5.49,5.83,4,4,False,,0,True
R007295,P0244,21.1,1682,10.9,312.2,6.42,6.98,5,7,False,,0,True
R007296,P0244,23.8,3598,3.8,128.2,4.63,0.0,4,7,False,,0,False
R007297,P0244,45.3,4233,21.2,83.5,6.35,0.92,5,4,True,17:41,73,False
R007298,P0244,1.1,0,4.2,236.1,4.89,7.59,6,6,True,15:28,41,False
R007299,P0244,56.3,7024,14.3,186.7,5.94,5.64,4,5,False,,0,False
